1850,36,75
1860,36,74
1870,36,74
1880,36,74
1890,36,74
1900,36,74
1910,36,74
1920,36,74
1930,36,75
1940,37,73
1950,37,73
1960,37,73
1970,37,72
1980,36,71
1990,36,71
2000,35,71
2010,34,70
2020,34,69
2030,34,69
2040,34,69
2050,34,69
2060,33,69
2070,33,69
2080,33,69
2090,33,69
2100,33,69
2110,33,69
2120,33,69
2130,33,69
2140,33,69
2150,33,68
2160,33,68
2170,33,68
2180,33,68
2190,33,68
2200,32,68
2210,32,68
2220,32,68
2230,32,68
2240,32,68
2250,31,68
2260,30,68
2270,30,68
2280,30,68
2290,29,68
2300,29,68
2310,26,68
2320,26,68
2330,25,68
2340,25,68
2350,25,68
2360,25,68
2370,25,68
2380,25,68
2390,24,68
2400,24,68
2410,24,68
2420,23,68
2430,21,68
2440,20,68
2450,20,68
2460,20,68
2470,20,68
2480,20,68
2490,20,68
2500,19,67
2510,18,67
2520,18,67
2530,18,67
2540,17,67
2550,17,67
2560,17,67
2570,15,67
2580,15,67
2590,15,67
2600,15,66
2610,15,66
2620,15,68
2630,15,68
2640,15,68
2650,14,68
2660,14,68
2670,14,68
2680,14,68
2690,13,68
2700,13,68
2710,13,70
2720,13,70
2730,13,70
2740,13,70
2750,13,70
2760,12,70
2770,12,70
2780,12,70
2790,12,72
2800,12,72
2810,12,72
2820,12,72
2830,12,73
2840,12,74
2850,12,74
2860,12,74
2870,12,74
2880,12,74
2890,12,74
2900,12,74
2910,12,74
2920,12,74
2930,12,74
2940,12,74
2950,12,74
2960,12,74
2970,12,74
2980,12,74
2990,12,74
3000,12,74
3010,12,74
3020,12,74
3030,12,74
3040,11,74
3050,11,74
3060,11,74
3070,10,74
3080,10,74
3090,9,74
3100,9,74
3110,8,74
3120,8,76
3130,8,76
3140,8,76
3150,8,76
3160,8,76
3170,8,76
3180,8,76
3190,8,76
3200,8,76
3210,8,76
3220,8,76
3230,8,76
3240,7,76
3250,7,76
3260,7,76
3270,7,76
3280,7,76
3290,7,76
3300,7,77
3310,7,77
3320,7,77
3330,6,77
3340,6,77
3350,6,77
3360,6,77
3370,6,78
3380,6,78
3390,6,78
3400,6,78
3410,6,78
3420,6,78
3430,6,80
3440,6,80
3450,6,80
3460,6,80
3470,6,80
3480,6,82
3490,6,82
3500,6,82
3510,6,82
3520,6,82
3530,6,82
3540,6,82
3550,6,82
3560,6,82
3570,6,82
3580,6,82
3590,6,82
3600,6,82
3610,5,82
3620,5,82
3630,5,86
3640,5,86
3650,5,86
3660,5,88
3670,5,88
3680,5,90
3690,3,90
3700,3,90
3710,3,90
3720,3,90
3730,3,90
3740,3,94
3750,3,94
3760,3,94
3770,3,94
3780,3,94
3790,3,94
3800,3,94
3810,3,94
3820,3,94
3830,3,94
3840,3,94
3850,3,94
3860,3,98
3870,3,98
3880,3,98
3890,3,99
3900,3,99
3910,3,99
3920,3,99
3930,3,99
3940,3,99
3950,2,99
3960,2,107
3970,2,108
3980,2,108
3990,2,117
4000,1,117
4010,1,117
4020,1,117
4030,1,117
4040,1,117
4050,1,117
4060,1,117
4070,1,117
4080,1,117
4090,1,117
4100,1,117
4110,1,136
4120,1,136
4130,1,136
4140,1,136
4150,1,136
4160,1,136
4170,1,136
4180,1,136
4190,1,136
4200,1,136
4210,1,188
4220,1,188
4230,1,196
4240,1,204
4250,1,208
4260,1,210
4270,1,210
4280,1,212
4290,1,212
4300,1,212
4310,1,212
4320,1,314
4330,1,868
